label_bullying,text_message,contains_url,naughty_count,norm
0,lollipop lolipopoh loli loli loliduh duh dum dum dum pop damn  im so bad at cheeeering people up lt3,False,0,0.0
1,that sucks (,False,2,0.6666666666666666
1,read that this morning my fav is how they just straight up say cum shots,False,1,0.06666666666666667
0,you pretty sure angels ass is fake too huh i hated that i wont answer cuz conroversy is good shit that means fake,False,2,0.08695652173913043
1,unibroue 17  another damn good unibroue,False,0,0.0
1,damn your evil 60 minute ipa beckoning me from the fridge right now,False,0,0.0
0,i hear that i hate charging,False,0,0.0
1,it did  then my fucking dad turned it off i just dont think it likes your movies i was tryin to watch nanny diaries,False,3,0.12
0,that sucks my furnace started making funny noises the other day and i almost had a panic attack i dont deal with cold well ),False,2,0.08
1,it pretty much is a fuck you card,False,1,0.125
1,that karma is a bitch  huh,False,1,0.14285714285714285
1,dont get too fat or youll turn into a boomer,False,0,0.0
0,damn straight9na ),False,0,0.0
0,i hate your job too,False,0,0.0
1,the hormones are worse for guys  i cant tell you how much i truly hate the thoughts that go through my head,False,0,0.0
1,except for joe jonas the ass munch who broke up wour tyler via phonekinda like doing via text - what kind of a-hole does that,False,1,0.04
1,man that rly sucks i for 1 am positive that all will work out youre a bright dude pretty cool 2 if i dont say so myself,False,2,0.07407407407407407
1,hard to kick ass yourself with slippers on  on it,False,1,0.09090909090909091
0,lol im not proud of my inability to deal with the cold ( i hate the treadmill too  but not as much as the cold,False,0,0.0
0,i hate upping more than downing lol seanzageek its pretty awesome  amd hasnt met release dates let alone beaten them in ages ),False,0,0.0
0,awesome ) i hate updating the bios lol,False,0,0.0
1,thats pretty damn awesome very smart ) aaronage sure,False,0,0.0
0,looks like a good competitor ) wouldnt touch it personally  hate symbian and nokia software ) my n95 is a bitch lol,False,2,0.08695652173913043
1,freakn awesome so far loving 45 the browser is fantastic and finally video  pretty cool,False,0,0.0
0,ok that sucks someone needs to remind them about progressive enhancment,False,2,0.18181818181818182
0,omg that sucks  but its so funny,False,2,0.25
0,lol  i know what you mean but i kinda am a nerd so yeah  but still,False,0,0.0
1,damn  that sounds good,False,0,0.0
1,they should have a wii loserthat way you can compete with your wii friends,False,0,0.0
1,markmancao haha i love it gay nights for all,False,0,0.0
1,thats awesome youre pretty damn good,False,0,0.0
1,faggoty fag fag gay secks man blowjob settle down,False,2,0.2222222222222222
1,right that wouldnt be creepy as fuck,False,1,0.14285714285714285
1,holy shit fuck that band,False,2,0.4
1,gay fag,False,0,0.0
0,i hate that bands have wardrobes,False,0,0.0
0,that sucks dude  sorry for your loss,False,2,0.25
1,oh ok its the dick-in-a-box guys  that explains the timberlake appearance,False,1,0.08333333333333333
1,falls off of bed laughing fabulous ass off dude i think that made me blush wtf lol,False,1,0.058823529411764705
1,and justlikeanovel raises hand rather gaily one real gay man right here  darlings holla supergay,False,0,0.0
0,okay cool  i can help you guys this weekend  those routers are a bitch to get working some times,False,1,0.047619047619047616
1, oh man the malls are a mess  it grosses me out ohhh capitalist dogma  how i hate you,False,0,0.0
0,i hate when shows take holiday breaks its killer to my free time,False,0,0.0
1,whered ya put it o btw kick ass quote copyright169 2009 abcd91 all rights reserved,False,1,0.06666666666666667
1,it sucks to be done with exams n still be  mayag,False,2,0.16666666666666666
0,im such a pizza freak mmm,False,0,0.0
1,epic wins for fuck citylt3,False,1,0.2
1,has it snowed where you are i miss the damn snow i havent seen any in forever everyone has some snow but me ( lol,False,0,0.0
1, arent you just super special  i will not know the sweetness of sleep until about 9 tonight i hate grad school i want out,False,0,0.0
1,fuck yes  i hate them at work,False,1,0.125
1,holy ass hell balls  $260 for premium  fuck upgrading  i will fucking cope with basic,False,5,0.2777777777777778
1,but seriously  why the hell are you still online  were you injured in god damn nam or something  go,False,1,0.045454545454545456
1,damn dont want to visit a country that doesnt allow passport smile just want to go to cabo soon,False,1,0.05263157894736842
1,ive never been to new york  and peyton was an ass when the chargers wanted to draft him  but i do love to win,False,1,0.038461538461538464
0,oh honey  just hold in your mind the rankest thing a guy has ever done to piss you off  and youll have bitchy in no time,False,1,0.03571428571428571
1,damn  did you buy bitchy too,False,1,0.14285714285714285
1,then by all means  bitch away haha,False,1,0.125
1,sucks that ppl will do anything to make a buck i just love how your fans are calling them out and im glad your iphone is safe,False,2,0.07407407407407407
1,let that pussy freeze rotten bitey little bastard,False,2,0.25
0,okay maybe one more thing to look at on the interwebs damn you,False,0,0.0
0,damn now i remember that people used to call you benyl forgot that little detail  you see,False,0,0.0
1,dood you just justified your mba i pity the sorry ass of that downtrodden employee whose manager youll soon become,False,1,0.05
1,hehehe mine pleasure btw i too so loves it  when people be presumptous pricksy wicksies feel jolly nice for me ass to rub on,False,1,0.04
1,ive only lived a quarter of my life and no crisis so far loser experience  yeahcouple of kinky pinky stuff-yeah but crisis naa,False,1,0.041666666666666664
1,imagine a building not any buildinga fucking 300 acre building full of weednot any weedbut caucasian monkey-fuck weed,False,4,0.2222222222222222
0,pretty much all bus drivers are fat besides flavio,False,0,0.0
1,ugh  twitter stop it  you fucking slut,False,4,0.4444444444444444
1,hahahahahahahahahahahahaha (eww now thats fucking gross) hahahahahahahahahahahahahahahahahahaahahahahahahahahahaahahaahahaah,False,3,0.42857142857142855
0,httptwitpiccomsbrn - we hate you phil doesnt tv want you yet,True,0,0.0
1,cute video lexi u hve some of the of the weridest  cutest little toys i know wht ull say (shut the fuck up ach) haha,False,1,0.038461538461538464
1,fuck the pics giove_dea we want vids,False,1,0.14285714285714285
1,hard to play because it is damn fucking awful,False,3,0.3333333333333333
1,you got that right people stealing others generators   other stuff inside the homes when they know no ones homesucks big time,False,2,0.08695652173913043
1,no grown man should include dip in his sentenceloli know im hatin but fuck it im lookin  snowlol,False,1,0.05263157894736842
0,thanks  yeah shes fine they have her sedatedwe hate hospitals so she was being a bit rude so they knocked he out,False,0,0.0
1,oh god  we have an icp display in our window  and weve been getting so many fucking juggalos and they smell sooo bad,False,3,0.12
1,you should have her talk to junsten about that similarly  he once told me  completely out of the blue  id hate to be a bird,False,0,0.0
1,i nominate prsarahevans for a shorty award in socialmedia because shes damn good at everything to do with social media,False,0,0.0
0,hate friendfeedespecially since scoble endorses it ),False,0,0.0
1,captain jean luc pic-card of the uss enter-prize  captain jean luc pic-yknow what fuck you  templesmith,False,1,0.05555555555555555
1,fuck you right in the filthy puckering sphincter you call a soul,False,1,0.08333333333333333
0,damn oh well ill have to go find someone whos trained or somethingwait  my wife is getting trained now thats an idea,False,0,0.0
0,youre going too fun  jesusneedsnewpr i hate job hunting,False,0,0.0
0,damn    now i really  really want breakfast food,False,0,0.0
1,another downside to living in dsm but working in indianola  lunch meetups are usually not possible ( damn isolation,False,0,0.0
0,ughhh that sucks   howd you get back from sterling,False,2,0.18181818181818182
1,theres nothing better than listening to music on shuffle and hearing you say you bitch randomly in the middle of it,False,1,0.047619047619047616
0,i hate it horrible stuff,False,0,0.0
1,i got it how many damn websites do u have homie sheesh,False,0,0.0
1,u know they all the same dame spot i bet yall got the same damn middle eastern type of cats cooking that crack up too,False,0,0.0
1, kno i check ur blog out alpha females vs being a bitchdamn u be analyzing,False,2,0.125
0,that sucks poor baby andy hope he gets better,False,2,0.2222222222222222
0,omg again eating p yaar u eat alot but u dont look so fat what is the sceen behind this s,False,0,0.0
1,haris i m trying to control my fat tummy didnt eat from 2 days d,False,0,0.0
0,wx in ny sucks haha lots of snowww and blowing wind,False,2,0.18181818181818182
1,700 you glutinous bitch,False,1,0.25
0,lulz is gay,False,0,0.0
1,ok  youre starting to sell me on these vinyl toys (damn  that sounds bad),False,0,0.0
1,so true  so true  lame ass people are now officially off my radar bu-bye,False,1,0.0625
1,lo thankyou will see you soon ) and i hav to send a mail to u damn,False,0,0.0
0,fuck yeah p whereve you been ,False,1,0.14285714285714285
1,have you tried fuck and fuck (yes  they are different),False,2,0.18181818181818182
1,well  not unless he wants some hot vulcan action  it only happens once every seven years  but damn  is it worth it,False,0,0.0
1,damn i was hoping for some cash out of this how bout 5 for pain and suffering lol,False,0,0.0
1,that sucks she should prolly just change her major lol,False,2,0.2
1,that sucks so are there plans to get back together or are they done,False,2,0.14285714285714285
1,you are a fatty fat fat,False,0,0.0
0,i hate when that happens,False,0,0.0
1,you never posted your blog and today is guest blog day get with the program my slut pink zebra lol loveee you anyway,False,1,0.043478260869565216
1,theyre not gross u shaddup u fat ass hater  yes i made them for mark  my son,False,1,0.05263157894736842
1,no one likes every fat snack u do bitch so shaddup ahahahahaha,False,1,0.08333333333333333
1,stop the hateration bitch its only gonna make that mohawk stand up rotf,False,1,0.07692307692307693
1,ask him why hes jumping out of the window and ask him hows he gonna do it in those tight ass jeans,False,1,0.045454545454545456
1,night guy is all motivated  11pm but he knows morning guy is gonna hate him when miss emily arrives at 530am -) night tweets,False,0,0.0
1,ok but im telling you  its going to be hard for me to fight my inner grammar nerd ill do it for the cause though ),False,0,0.0
0,what i hate are white collars on colored shirts,False,0,0.0
0,that sucks where are you trying to watch it,False,2,0.2222222222222222
1,mythbusters is a great and nerdy show embrace your inner nerdno suprise they were on the launch of youtube live ha nerdz rool,False,0,0.0
1,lol  the bitch damn,False,1,0.2
1,damn thats crazy early i wont hit the city til 930 but i will be a few blocks from the spot,False,0,0.0
1,slurpees are awesome damn  now i really really want one oo,False,0,0.0
1,i can see it now listen  you cow-loving yahoos  just put all of the slurpee in this bag what cups i dont need fucking cups,False,3,0.1111111111111111
0,lol i hate you and by hate  i mean love  but i still hate you xd,False,0,0.0
1,i loved it  i laughed my ass off,False,1,0.1111111111111111
1,ahh  you might be on to somethingdamn techies,False,0,0.0
1,the pig of shame lol is that like the aardvark of discontent,False,0,0.0
1,still - its damn moronic that media people cant access media - particularly media made by their own company,False,0,0.0
1,if anyone said arial im gonna beat their ass,False,1,0.1111111111111111
1,well find him and kick his butt too i hate it when people take advantage of the mentally challenged,False,1,0.05263157894736842
1,tell her she says bitch like its a bad thing,False,1,0.1
1,i did have a moment of seriously considering that i mean my dirt devil sucks but i didnt plan on buying a new one soon,False,2,0.08
0,my time sucks having a difficult time managing wo the structure of college classes but i really want to work w you on it,False,3,0.125
1,ugh i hate when i get spam followers they shouldnt count against our talley of actual followers -p,False,0,0.0
1,you know what you are youre like a big bear with claws and with fangs big fucking teeth  man,False,3,0.15
1,damn  youre totally geeking out on us tonite,False,0,0.0
0,ha if i were your neighbor  youd be tweeting about that bitch next door with the loud music admit it,False,1,0.047619047619047616
0,stumped on that onehate to admit it,False,0,0.0
0,well  well  welldamn that sounds fantastic lol im sorry  what exactly was it that you wanted,False,0,0.0
1,the eagle w leahsairy  decided 2 not do power lesbian night  mecca  hang out w our real queer ppl 2night gr8 indy band emo punk,False,0,0.0
0,ugh that sucks babe,False,2,0.5
1,we are so silly and pathetic and so fucking cool you tellin me you choking made me choke and i am sitting next to some girl w ,False,3,0.10714285714285714
0,damn straight happy birthday maddie xoxoxo,False,0,0.0
0,that is great i would hate for you to have that big truck come by during the holidays,False,0,0.0
1,let your hate for gambit grow embrace it spread it,False,0,0.0
1,dig deep and find that special christmas hate,False,0,0.0
1,i tried to rickroll my office christmas party last night but the damn band didnt know it,False,0,0.0
1,even though i was at the same lunch as you  we missed you at our end of the table need a damn smart phone coulda tweeted back,False,0,0.0
0,ive never found a way so i star those i love gmail when i dont hate it,False,0,0.0
1,smack a bitch -d,False,1,0.25
0,hate what ,False,0,0.0
1,rock  not the he gives the emo populists limp wrist rocker throw,False,0,0.0
1,already on the coffee i love her  but hate the whole spite thing climbed right on top of me to do it,False,0,0.0
1,i feel fucking great get me another drink,False,3,0.375
0,omg i love that song xdits fucking hilarious,False,3,0.375
0,i hate auntie flow too  i should be starting soon (  i gained weight this week from pms (eating a lot),False,0,0.0
0,how do you do that i hate my blackjack so much i have almost resorted to violence,False,0,0.0
1,youve got 5 of snow  damn  im jealous,False,0,0.0
1,it just sucks that so many use it as a crutch,False,2,0.18181818181818182
1,they say i have the best ass this side of fourteenth street,False,1,0.08333333333333333
1,yes i love the pillows  livejournal jrock rotations (get an lj  theyre sick) and uhh fuck i dunno  twitter just the site,False,1,0.04
1,ha not that creepy because its week 10 and im fucking stressed out as hell i wish i could take a trip down there xx,False,3,0.12
0,if the opportunity arises  aye aye god  i hate kids,False,0,0.0
1,fuck  amen to that,False,1,0.2
1,aww dnt hate the weather  rain can be so soothing sometimes^^ i still have one more test dd,False,0,0.0
1,i knw  i hate that d,False,0,0.0
1,aww thanks dear and i hate my gradeschool friends for ditching me they forgot about me when we are suppose to be at her wake(,False,0,0.0
1,yeah i had to beg the stupid teacher it was so gay,False,0,0.0
1,yeah we all call her a whore and shes all dont call me that so i called her a slut and she said im a tease and i told her  ,False,1,0.03125
1,told ya she was fat shes loyal tho  she has this goin for her,False,0,0.0
1,if you tweet about that damn song one more time and its on the scion double disc promo cd,False,0,0.0
1,i have all th nerd at home and im a smart ass too so i answered you,False,1,0.058823529411764705
1,u got me lemming for some laneige whitening shit ive been breakin out lately n i need somethin to whiten my damn acne scars bleh,False,1,0.04
1,youre not a twitter slut until you show us full frontal nudity so until then youre just a tease p,False,2,0.1
1,haha so you want to be a twitter slut alright  fine ill be waiting for the moment you mature from a tease to a slut,False,2,0.07692307692307693
1,and there were only 5 of us it was a night that ive already forgotten damn the alcohol,False,0,0.0
1,i like the verses to the songjust not that lame ass auto tuning nigga on the hook,False,2,0.11764705882352941
1,hold up niggau cant hate jay-zmight have to beat yo ass like that nigga did when that other guy said f tupaclmao,False,3,0.13636363636363635
1,way to damn hard,False,0,0.0
1,the explosion of social media into mainstream business  we will see everyone joining twitter  its the year of the nerd,False,0,0.0
1,butbutto hate them is sin just give me the ones you get angry withill take care of them hahaha,False,0,0.0
1,dogs lick their assneed i say more dog,False,1,0.125
1,no  i hate those commercials just gross gag okay okay  youve got an hour before showtime hehehe 9829,False,0,0.0
0,yeah hes fucking serious,False,3,0.75
1,it was a joke haha i figured id be emo too since everyone is complaining on here,False,0,0.0
0,being on fire is safe id hate to see what you consider peril,False,0,0.0
1,it sucks though when you have nothing to do at 4am and your roommate wants to sleep,False,2,0.11764705882352941
1,o so the rumors are true i am obese yea fat,False,0,0.0
1,girlfriend where the fuck did u find that photo lmao,False,1,0.1
1,ur a damn fool lmao,False,0,0.0
1,theyre not my preference  but the app is so damn fast and thorough that i let it slide,False,0,0.0
1, ha yeah  that caught my attention  too now wait  watch for red wings fans to freak im gonna make popcorn for that show ),False,0,0.0
1,tell them you want youtube to quit fucking with things that no one wants fucked with,False,4,0.25
1,no  you just piss out anything your body wont absorb,False,0,0.0
1,doh dont you hate it when that happens  i keep meaning to take a backup myself,False,0,0.0
1,damn hes doing sneeks for nike and louis vuitton dudes gonna be rolling in dollar,False,0,0.0
1,mate it is in newcastle it was -1  down bath -6  its fucking brassic cold,False,4,0.23529411764705882
1,can anybody  anybody please tell me what lmao meansthis is a cry 4 helpwhat the fuck does it meanhate text talking,False,1,0.045454545454545456
0,sure  name your price oh fuck  sorry im not that pissed,False,1,0.07692307692307693
1, and whilst on the subject  all aussie drivers should be reminded keep left unless overtaking damn middle lane owners club,False,0,0.0
1,less damn-fridays  more bad_wookie_pun,False,0,0.0
0,fucki forgot,False,1,0.5
1,women are fucking disgusting,False,3,0.75
1,you bet your sweet ass you will,False,1,0.14285714285714285
0,i hate myspaces people you should know,False,0,0.0
1,dating a 4 year old damn youre faster than me i only caught 3 year olds name,False,0,0.0
1, will do when i get home  only time i heard it was warped though  fuck life,False,1,0.05263157894736842
0,ah damn,False,0,0.0
0,the beef stew from that latin place i fucking loved their coffee i wanna eat there again,False,3,0.17647058823529413
0,ahhhh brandy i love human like a fat kid loves cake thank you for making this album ahhhhh i love you girl omg,False,0,0.0
1,man  why u live in nyc in that crazy ass weather move out to la its nice everyday nyc is soo over-rated lol,False,1,0.041666666666666664
1,i got ur ticks  but yo ass aint gonna come lol,False,1,0.08333333333333333
1,ugh  ok i hate nyc also hmmm thinkingwe are having a screening on the fox lot that week maybe u can roll through,False,0,0.0
0,dude that sucks (,False,2,0.5
0,haha thats sucks if that happened to me  idk what i would have done,False,2,0.13333333333333333
1,stuff like building the forums is what i do when writing is kicking my ass  thats how i do it ),False,1,0.045454545454545456
1,also  i caught that gai-damn earlier  and i support it 100% ),False,0,0.0
1,gee  id hate to see what you say about the family ),False,0,0.0
1,dude dont tell me what to do thats not your place i do what i want just chill the fuck out and worry about yourself,False,1,0.04
0,oooo shes gonna go kick your ass now xd,False,1,0.1111111111111111
1,damn fine the snow is gone thank god,False,0,0.0
1,that sucks  life cant really be that bad  right  chocolate does always help,False,2,0.125
1,i hate you p happy birthday dude  good to know your enjoying it,False,0,0.0
1,thats a good question  most lawyers hate that stuff,False,0,0.0
1,you stupid whore i hope you are in your house when i burn down your house you stupid whore why wouldnt you go to prom with me,False,0,0.0
1,oh guess who got an australian shephard puppy today note not me the other roommate yeah another fucking dog,False,3,0.15789473684210525
1,ummm ya thats pretty damn pimp,False,0,0.0
1,as much as i hate the winter  those pics are beautiful weve had insane-o storms like that in mo sucks so bad  esp sans power,False,2,0.07407407407407407
1,got delayed  your ass kicking will have to wait,False,1,0.1
1,i know it sucks  but im actually envious of you  though i have orientation for a tutoring program on the 14th  did i tell you,False,2,0.07142857142857142
1,it was just a joke mani wasnt taking the piss out of anything,False,0,0.0
0,i hate tht,False,0,0.0
1,i hate your face sounds exactly like something i would sayalso reminds me of a drunk girl trying to fight me and,False,0,0.0
0,whale wars sounds epic,False,0,0.0
0,cant you wind the flash levels down i hate flash  id rip the things off if i could,False,0,0.0
1,i was spanked but do not  only because it makes my kid behave worse  so doesnt work not a lot does work-kinda sucks too,False,2,0.07692307692307693
1,ive been messing around with some of the beta releases it murders every other wp version (widget panel still sucks though),False,2,0.09523809523809523
1,are you laughing your ass off with all these juicy twits,False,1,0.09090909090909091
1,yeah we do damn this time difference hugs,False,0,0.0
1,omg bundesliga and brasilian bossanova this was worse than seeing your loved family dog licking his ass im scarred,False,1,0.05263157894736842
1,hmm so thats suk your soul hate and reinvent you to get my dry cleaning hate,False,0,0.0
0,lol  its ok to admit that you got fat  or phat -p hahahahaha jk -d,False,0,0.0
0,drm sucks-a,False,2,1.0
0,drm sucks,False,2,1.0
1,yep i didnt think to go online and check caloriefat count until after dinner bummer,False,0,0.0
1,wow - mommys little cheerleader must not take thepiss,False,0,0.0
1,lol that sucksits so nice in miami catching that ocean breeze from the balconydont want to rub it inlol,False,2,0.10526315789473684
1,oh hot damn,False,0,0.0
1,he cant hear you  his heads too far up his own ass,False,1,0.07692307692307693
1,prison bitch is a sparkling addition to any resume,False,1,0.1111111111111111
1,a constant receiver does not a giver make prepare to be prison bitch blagojevich (new campaign slogan  it rhymes),False,1,0.05
1,that sucks that youre sick sorry to hear that,False,2,0.2222222222222222
1,no thanks i dont want cable i hate most tv shows i really hate commercials i get my news online im good ),False,0,0.0
1,try telling your parents that you dont want to see them see how well that fucking works out for you  yeah,False,3,0.13636363636363635
1,football i hate it it8217s official  i8217m bad luck,False,0,0.0
1,i fucking love haunted,False,3,0.75
1,i didnt know you were an avid football watcher is that even football i think it is fuck sports,False,1,0.05263157894736842
1,lol kevin bought me damn near nothing and we dated for over 10 months my life sucks,False,2,0.11764705882352941
1,yea it sucks,False,2,0.6666666666666666
1,indeed but the collier conversation relationship head up your gleeful ass kumbaya stuff needs to be put out with the trash,False,1,0.047619047619047616
1,yeah i am glad i have the next 2 days off i just have to get through xmas eve and the weekend afterwards damn gift cards,False,0,0.0
1,hot damn did you get an iphone too,False,0,0.0
1,aw  thanks its going better than yesterday  thats for damn sure -d,False,0,0.0
1,no i must have missed that one damn -),False,0,0.0
1,have a safe flightdamn now you make me want some jamba juice,False,0,0.0
1,i got it for wii  when i get back from my dads were gonna play and it will be so kick-ass,False,1,0.045454545454545456
1,httptwitpiccomxm6u - you have an inbox folder for cya - covering your ass,True,1,0.07692307692307693
1,him and his damn tech stuff bwahaha,False,0,0.0
1,im not emo im fucking happy,False,3,0.5
1,well now i have to edit myself and you know how i hate that,False,0,0.0
1,if u get a stye is it from seeing a dog shitting or fucking  and what do i do with my fingers  consult h if u need to,False,4,0.13333333333333333
1,what does that say about me that i was laughing my ass of when i heard that rapping the word titties is just damn funny,False,3,0.12
1, i was there helping your ass pack to get on the plane a tru friend - helping you track a sub sized weiner like fucking gps,False,4,0.14814814814814814
1,you have officially been put on my bread stick mailing list fuck those rock republics and eat something already,False,1,0.05263157894736842
1,i get that ha ha smart ass p,False,1,0.125
1,i feel pretty oh so prettyi feel pretty and witty and gay ha ha good times,False,0,0.0
1,yeah  i mean i know the plan and the creative are kick-ass but sometimes clients have a warped view,False,1,0.05
1,oh man  that sucks vincentdooly can you help dsmoore out,False,2,0.18181818181818182
1,yea the weather sucks at least you missed the 8 degree weather though lol,False,2,0.14285714285714285
0,dont forget ppl sitting around working in a tshirtboxers lol jk  my wife is a neat freak  believe it or not i kind of am too,False,0,0.0
1,i do  but im an american hence  im a pussy,False,1,0.08333333333333333
1,god that commute has to be a bitch dealing with driving back and forth from raleigh to fayetteville,False,1,0.05555555555555555
0,crying literally you win im destroyed  laughing and crying and i hate and love you all at once,False,0,0.0
1,i take full pride in being a nerd hahah,False,0,0.0
0,all computers hate you back hahagood luck,False,0,0.0
0,big fat quiz of the year 2008 is on c4+1,False,0,0.0
1,thats an ugly ass picture,False,1,0.2
1,pretty much  but now there will be less aim errors weeeee  you can see that i dont type like a retard,False,0,0.0
0,damn it,False,0,0.0
1,my grandmother is a big bitch and my fathers a fraking arsehole,False,2,0.16666666666666666
0,thing i hate the most  alternate side of the street parking rules,False,0,0.0
1,you must be boredyou are a twitter whore today ),False,0,0.0
1,man im jealous of your day im also hooked on twitter damn arv like i needed another procrastinating tool like this,False,0,0.0
0,awww bless  darling  you know you can always wear a wig and stilettos in other news national treasure sucks,False,2,0.09523809523809523
1,just dont eat a meal replacement bar i fucking threw up,False,3,0.2727272727272727
1,fuck duke,False,1,0.5
1,what if their you really sucks like  why be a wack person when you can be an imitation of a more cool person i think this,False,2,0.07407407407407407
0,weird i gotta say  i love my pig,False,0,0.0
0,there was a svt tweet-up last night  damn i was down at bjs in cupertino till 7ish,False,0,0.0
1,2 weeks how am i gonna live without money for 2 fucking weeks,False,3,0.23076923076923078
0,i hate it when people buy stuff between thanksgiving and christmas cuz then you dont know what to get them,False,0,0.0
1,well get your ass busy,False,1,0.2
1,hi new friend i like your personalitysuper cool) yeah i forgot it is like 9 am therethat sucks,False,2,0.1111111111111111
1,damn that sucksi hope you are ok now,False,2,0.25
1,haha no we have a new stand up board at work and we have barstools to sit on i hate them,False,0,0.0
1,excited that yr friends get to see yr show i hate them ) no  rly  i do sad that tonite is last show  hard to say goodbye,False,0,0.0
1,thanks nothing just watching jack ass are you having fun doing nothing over there,False,1,0.07142857142857142
1,well  thats upsetting we can party it up over here jacks ass is quite enjoyable thank you,False,1,0.05555555555555555
1,fuck well  you can for a low cost of 1999 with shipping and handling but thats only if you really want to,False,1,0.043478260869565216
1,fuck again call 1800qzak then your problems will be solved i might even get you a discount,False,1,0.058823529411764705
1,if you stay home to twitter and have a martini on nye does that make you a loser  dont answer that  i dont want to know,False,0,0.0
1,youre a fucking maniac,False,3,0.75
1,its ok decided not to go to fam party going back to bed wtf moon i hate you wtf life dead,False,0,0.0
1,haha whyyyyy do you hate my school noooooo ((,False,0,0.0
1,fuck sunday im super bummed,False,1,0.2
1,whelchers fuckin suck ass,False,4,1.0
1,some peoples drama just sucks,False,2,0.4
1,well that sux donkey dick no interwebs is kinda a pain for ur work,False,1,0.07142857142857142
1,then she changed roles and she is a little less bitch from hell but still  her sting has too much barb,False,1,0.045454545454545456
1,today feels like sundaydamn lol,False,0,0.0
1,damn didnt even see that lol   ,False,0,0.0
1,hate thathappened to me today i was likeyour welcome cut eye and walked back out lol,False,0,0.0
1,i hate hate hate it with a passion loli know the calls are recorded i talk mad shyt down the phone lol,False,1,0.045454545454545456
1,dont you hate that  though i have so much product to make by the weekend i wish it was tuesday,False,0,0.0
1,i think its a cultural fad starbucks coffee sucks and its wayy overpriced,False,2,0.15384615384615385
1,i just deleted all the people that i have on my facebook off myspace damn if everyone switched i could just delete the account,False,0,0.0
0,oh  heck i was all ready to pull a dan rather and pronounce dick cheney dead,False,1,0.058823529411764705
0,in case its not obvious  the rabbit  glasses and ass are not phone-cam pix,False,2,0.125
0,hate them  if im not pulled in by their previous tweet content i might even unfollow  basically still selling to a stranger,False,0,0.0
1,no i think uofas navy jerseys on white pants rule  and all red sucks but seeing byus colors  i guess all red makes sense,False,2,0.07692307692307693
1,here 2another big storm is blowing our way i hope it waits until im home from work b4 it starts snowing hate driving in it,False,0,0.0
1,no i think you will hate it its a bunch of dirty work,False,0,0.0
1,the iced media party long ass day at the office  time for a drink or 3,False,1,0.058823529411764705
1,easy keyshia sucks its pathetic when an actor makes a better album in his 3rd profession (act  stand up) than you do in your first,False,2,0.07692307692307693
1,theflygirl done but i must tell you  that negro got a hard ass head my elbow hurts,False,2,0.1111111111111111
1,lol at the razor ramon shit i surely was gonna ultimate warrior his ass shaking the ropes and the whole 9,False,2,0.09523809523809523
1,you done started something got me all nostalgic and shit knowing good and damn well i got work to dolol,False,1,0.05
1,mekdot yoheroes sucks i loved season 1  despised 2 and feel like season 3 is a lousy high school special boo hiss boo,False,2,0.08333333333333333
0,actually i have some problems with the british pronunciation and yes  my internet service sucks,False,2,0.125
1,that sucks  they owe you much,False,2,0.2857142857142857
1,boo  to be fair they shouldnt give away your room kick their ass,False,1,0.07142857142857142
1,wow  thats bad-ass youre like stanley now well  even more so,False,1,0.07692307692307693
