label_bullying,text_message,contains_url,naughty_count,norm
0,q tht woul b so cool if u were here so i can me u a ikrr that wud be awesome i wish d,False,0,0.0
0,q wat state do u live in a texasampyuh hun xox,False,0,0.0
0,q well dats so tight ur friends wit truace  how does it feel  kno him since ur his friend u wud kno does he hav a gf a ohhkayy first offf i was playin  i mean he is a really nice person dnt kno him like all that bhut u should ask him,False,0,0.0
0,q well u say any language so coba tebak ini bahasa apa kamu ngerti ngga aku ngomong apa  a huh that doesnt make sense  guns something lmao come again lol,False,0,0.0
0,q what are you most excited about right now a ummm summer bein almost here who isnt haha,False,0,0.0
0,q what did you dream about last night a shhdnt tell any k haha nothing mwah,False,0,0.0
0,q what do u guys prefer jonas brothers or justin bieber a ahhh i love em both but i would go for justin bieber well because im older but i perfer them both,False,0,0.0
0,q what do you think about formspringme so far a its da shit fun stuff,False,1,0.07142857142857142
0,q what do you think is your most attractive feature a my eyes they are light brown and beautidul in the sun thanks god oh and my hands and ass lol jkjk,False,1,0.03225806451612903
0,q what do you think was the greatest invention in your lifetime a thee comp or cellfonne hehe,False,0,0.0
0,q what kind of glasses do you have a guess haha no its the brand name,False,1,0.06666666666666667
0,q what kind of music can you just not stand to listen to a i cannot listen to that heavy metal i like me some rockoldies bhut not that scary shit d,False,1,0.03225806451612903
0,q what music are you listening to today a everything really ahhaha lovin my hiphop atm ester dean is thee shyyttt,False,0,0.0
0,q what one thing are you exceptionally good at a urgh   this is difficult to answer haha umm prob fixing computers ha yes i said it im like a wiz at fixin comps that myself and mom destroy ahaha,False,0,0.0
0,q what tv show do you wish would go off the air for good a the hills chuz lauren was thee whole point it was clld thee hills and there is much drama bhut i still wtch it chuz i love  laugh at thee dumb shit spencer is a prick btw,False,1,0.0196078431372549
0,q what was the best concert you went to a jonas brothers concert  d i still love em bhut justin bieber is thee shit,False,1,0.041666666666666664
0,q what was the happiest moment in your life a i have many many actually bhut i guess when i found my lifetime friends d,False,0,0.0
0,q what was the last book you read a the miracle worker,False,0,0.0
0,q what was the worst advice youve ever received a this person actually told me this quotfriedquot i had was not a true friend and she wants me  still be this persons friend thats a nono,False,0,0.0
0,q what was the worst concert you went to a never been   tht was bad,False,0,0.0
0,q what was the worst job youve ever had a i cant complain chuz i dnt have or had one hahaha soon though real soon ,False,0,0.0
0,q what was the worst place youve traveled to a georgia columbus  b exact i dislike it boring hotlanta is where its at ,False,0,0.0
0,q what was your favorite birthday gift a life haha umm idk thats hard,False,0,0.0
1,q what was your favorite toy to play with as a child a now how the fuck am i suppose to remember that weirdo maybe it was ur moms dick lol,False,2,0.06666666666666667
0,q what was your favorite year a  haha when i was bornwas my year dohi didnt have  do anything on my own haha,False,0,0.0
0,q what was your worst travel experience a ha goin to georgia just to see my dads mother ugh i cnt stand her bhut god bless her soul long life story haha,False,0,0.0
0,q what website do you spend the most time on a oh good   twitter ofcousre i love me some twitter peeps they tha shit lol,False,1,0.038461538461538464
0,q what would be the best workplace perk a idk wait whaaaa lol,False,0,0.0
0,q what would your perfect day look like a meampgod eatin chicken wings on his throne  ahaha,False,0,0.0
0,q whats one food youll never eat again a brussel srouts yuckie bhut i love cabbage and theyre mini cabbages lmao,False,0,0.0
0,q whats one thing you own that you should probably throw away  but never will a my old school shit   i wud sooo throw it away bhut my mom urgh,False,1,0.03125
0,q whats the best gift youve ever given a the important  is love  bhut ive given people themselves like i let my friends have themselves instead of me it helps to see who they are as a person very important viseversa,False,0,0.0
0,q whats the best place near you to get a drink a hahaha wait wht kind of drink lol well jackinthebox is like not evn a mile away frmh my house so there i guess thts wht ur askin lmao xp,False,0,0.0
0,q whats the best place near you to get some ice cream a hmmmu makin me hungry first of all ampamp dairy queen yumm,False,0,0.0
0,q whats the best place near you to get some ice cream a ummdiary queen or jackinthebox  my smoothies of course not ice cream mwah,False,0,0.0
0,q whats the furthest youve ever traveled a virginia,False,0,0.0
0,q whats the longest youve ever gone without a bath or shower a haha maybe days lol idk,False,0,0.0
0,q whats the most delicious meal youve ever had a wow this is a hard  i dnt think ive had  or i have many i love my smoothies tho yummie,False,0,0.0
0,q whats the origin of your name a idk its a month that  sure lol,False,0,0.0
0,q whats the weirdest thing youve ever eaten a a piece of grass,False,1,0.08333333333333333
0,q whats the weirdest thing youve ever eaten a i havent gotten  that part haha,False,0,0.0
0,q whats your best achievement a wow awesome questioni think my best achievement would be quotfinding who i amquot thats thee most important,False,0,0.0
0,q whats your biggest phobia a ummmmmessy rooms,False,0,0.0
0,q whats your dream car a something cute and me haha you kno well a beamer is my dream car basically or a porshe,False,0,0.0
0,q whats your earliest memory a haha staring at my doctor thru sunglasses while he was in my mouth hahaha,False,1,0.05263157894736842
0,q whats your fave song a my fav song girly is umm up amp running by jessicajarrell atm but i have lots  hbu,False,0,0.0
0,q whats your favorite drink a mmm root beer haha my fav drink eva pow,False,0,0.0
0,q whats your favorite food a actually its cabbaged,False,0,0.0
0,q whats your favorite genre of music a pop,False,0,0.0
0,q whats your favorite movie quote a crap this is hard  haha umm quotpeople need inspirationquot- the last song ,False,0,0.0
0,q whats your favorite type of flower a pink roses,False,0,0.0
0,q whats your favourite colour a pink amp neon green,False,0,0.0
0,q whats your favourite movie a  umm a walk to remember or the last song ugh theirs alot haha hbu,False,0,0.0
0,q whats yur fav color a pinkampneon greenyeahh buddie,False,0,0.0
0,q whats ur fav tv showww d  a umm   good question i have many bhut i guess  and pregnant would be  of my fav ones atm d,False,0,0.0
0,q when ever you go to google translate  dont use it trust me a hahaha wht are u tlkn bout girl,False,0,0.0
0,q when was the last time you gave flowers a never,False,0,0.0
0,q when you were a kid  what did you want to be when you grew up a actually i was that kid who wanted to be by herself so i guess when i grow up im going to be me lol hard question  answer,False,0,0.0
0,q where are ya from a usa] known as mars,False,0,0.0
0,q where would you like to spend your retirement a hahawhen i turn  ish ask me this lol,False,0,0.0
0,q where would you most like to live a los angeles ,False,0,0.0
0,q wheres your ideal holiday destination a umm dallas texas haha idk im so plain so idk mwhaha,False,0,0.0
0,q who and when was your first kiss a umm long time ago bhut i was like  or  haha cory,False,0,0.0
0,q who are your top three celebrity crushes a yumm justin bieber p-diddys son jdoir yummmhaha not really a celeb bhut yeah ampamp channing fckn tatumhaha oh damn,False,0,0.0
0,q who are your twitter besties a ohh mann this is a great  chrissy michelle savannah aj bianca and lotss more + you,False,0,0.0
1,q who decided to take a shit on your face a im not quite sure ill tell ya when i find out i promise,False,1,0.043478260869565216
0,q who do you think should be the next president of the united states a umm barack obama  another  years ilovehim,False,0,0.0
0,q who was the best teacher youve ever had a mmmh my second grade teach mrs caldwell ,False,0,0.0
0,q whos the funniest person you know a prob me or my seester robbie hahaha makes me wanna shit myself everytime she speaks lol,False,1,0.043478260869565216
0,q whos the most famous person youve met a urgh no yet keep hopin though,False,0,0.0
0,q whos the most overrated athlete a michael jackson haha wait wrong one  michael jordon i meant ahah,False,0,0.0
0,q whos the prettiest person you know a idkk mwauuuhhh,False,0,0.0
0,q whos the sexiest woman alive a i do not judge gyrls im not bi or a lezzboo k thanks,False,1,0.05263157894736842
0,q whos the smartest person you know a justinbsource  sure lmao,False,0,0.0
1,q why do u follow the bandwagon formspring twitter whats next gay justin beiber a well im not following anything and really bandwagon soo oldd its more like trend these days justin bieber idiot cnt spell,False,0,0.0
0,q why do u like lil kids like justin beiber a umm he has a bigga heart than you will ever have so before you start to hate on a yr old that you obviously are addicted to  get your facts straight kay,False,0,0.0
0,q why do u like that beiber kid so much hes lame and cant sing a umm u kno wht wtf ever stop hatin,False,0,0.0
0,q -woaahhhhhh likee dude im in youhr backround d awesomeeee  ilybbyy a - marryyyyy lol itss yuhh boo hahaha noo durr suckkaaa nahhh i loveee yuhhhh moooee,False,1,0.037037037037037035
0,q would u ever go bungee jumping like justin did a hahaha i think i would i always do thee same shizz all thee tyme so yes i would hbu  d,False,0,0.0
0,q would you rather be a famous musician or a famous actor a not a guy haha maybe a cheerleader haha jkjk,False,0,0.0
0,q would you rather be a vampire or a werewolf a werewolf -aka-  jacobs pride lol his good part lol,False,0,0.0
0,q would you rather be a zombie or a mummy a zombie sho,False,0,0.0
0,q would you rather be rich or famous a famous bhut im me  rite now,False,0,0.0
0,q would you rather date a lot of different people  or be in a committed relationship a both lol jk,False,0,0.0
0,q would you rather get up early or sleep late a sleep lateduh,False,0,0.0
0,q would you rather own a luxury yacht or a private jet a jet hate boats worst experience ever was on a boat never again,False,0,0.0
0,q would you rather swim in a pool or the ocean a pool,False,0,0.0
0,q would you rather work at a large company or a small one a none haha,False,0,0.0
0,q yea its different from warm cali  buts cool d weeeell gtg now | gonna meet some friends i a few minutes lolbye ] xx a ohh man i bet its tha shit ohhkayy be safe have fun ,False,2,0.05128205128205128
0,q yeh you r right how should the  be i have no bf too a yehh hahahaidkits weirdboys r boys so im mealone hahah,False,0,0.0
0,q yooooo mate   rinnalovesjb here heyhey  ask me anything   a hahaha ight,False,0,0.0
0,q you need or should delete that  tweet not funny at all you know how many people died that day including my father and brother a ummim truly sorry bhut i didnt mean it in anyway like u obviously got offended byand i said it wasnt funny so before you get all angry nd shit ill delete that tweet kthanks btw rip ur daddy and brother,False,1,0.015151515151515152
0,q your attitude is so fun  a thank yuh soo muchhd im likin yurs  mwah,False,1,0.0625
0,q d nada a ummm what u didnt know jose was my first kiss,False,0,0.0
0,q o lol no freaking way btw  i didnt ask that d a no freaking way what,False,0,0.0
0,q ahhh true true plus it plays music xd a exactly,False,0,0.0
0,q if you had to give up one favorite food  what would the most difficult a ahh probably cookies d,False,0,0.0
0,q pshhh liar ^^ a haha im not a liar,False,0,0.0
0,q what did you eat for breakfast today a cereal,False,0,0.0
0,q what do you think is your most attractive feature a ewwiee nothing haha,False,0,0.0
0,q what is one thing you cant live without ] its me right a hahaha of c,False,0,0.0
0,q what is your biggest accomplishment a ummm probably playing softball for  years,False,0,0.0
0,q what was your favorite birthday gift a a neckalce given to me by my love ,False,0,0.0
0,q whats the best place near you to get a drink a starbuckks,False,0,0.0
0,q whats your favourite part to watch in rent a hmmmm think the part where te guy at support sings tht part makes me tear up la ve boheme is a good one two,False,0,0.0
0,q whered you find out about formspringme a umm bunch of people just joined  and i got bored  so i wanted too,False,0,0.0
0,q who was ur first kiss a umm haha i dont know why you want to kn,False,0,0.0
0,q why u so perfect  a hahaha im the farthest from,False,0,0.0
0,q are you wearing the p a im not wearing,False,0,0.0
0,q do you have a boyfriend a yess ,False,0,0.0
0,q can you come to my party tonightt  a who iss thiiis ,False,0,0.0
0,q damn i hate shiiiit talkers on formspringgg i thought it was just a random question site thing a ahaha thankss kidd ndd yeah i knoo reallyy huhtheeree soo stupidd there to scaredd to sayy anythingg too myy face,False,0,0.0
0,q i heart youu a ahahah ii loveeee yuuuu moreee,False,0,0.0
0,q i lovee joiee a ii lovee yuuu moreep,False,0,0.0
0,q i wub you joie a  ahaha hii ceara,False,0,0.0
0,q is jon the person u like a noo itss nottt,False,0,0.0
0,q joie is beautifulllll  a aww thankss yuu aree to,False,0,0.0
0,q joiieeeee i lalalovee youu   a ahaha,False,0,0.0
1,q lmao quotyurr reall funny skinny ass bitchhquot hm that isnt really much of an insult now is it what if i was fat lol u suck at talkn shit ] later white trash skank ] ur super ugly nd that guy u like really isnt gonna come back around for u laterrrr a ahhaha yuurr funnyy reall funny ndd i dntt want hatt guy too comee bckk too mee anyyy moreendd yeahh i suck at tlking shiti jstt dntt tlk shitt over thiss i wouldd tlk itt to yuurr face iff i knew whoo thiss wassbitch gett a life ndd stopp worrying aboutt mines,False,9,0.08653846153846154
1,q lol how cute u have friends that back u up ] doesnt matter ur still a fake bitch ] go find a real bf not someone out of ur league lol ugly ass a wow yeahh im a fake bitch yuur thee onee thatss scaredd to sayy all thiiss shitt in myy facebitchhscard too gett fuckedd uuppp yurr reall funny skinny ass bitchh,False,8,0.12698412698412698
0,q piratees or ninjas ahah a pirateesss ,False,0,0.0
0,q really travis a watt yuu meann,False,0,0.0
1,q shit talkin bitch a wow reallyy whyy aree yuu tlking all thiis shitt over thiiss formsprings ndd nott inn myy facee whooss thee pussy,False,4,0.16666666666666666
1,q still a bitch ] a oh wow okay butt yuurr thee onee thattss tlking shitttcuzz idntt evnn knoo whooo thiisss iss,False,3,0.14285714285714285
1,q suck it a ahaha all readyy h,False,1,0.14285714285714285
0,q uhm i think i love me some freaking joie thasss right   d a ahahah ndd ii lovee mee alott off myy lil floricell ,False,1,0.038461538461538464
0,q what do you think is your most attractive feature a uhmmm ,False,0,0.0
0,q whats your favorite drink a lemenadeee,False,0,0.0
0,q who do you like a ummmahhh hottt seniorrr,False,0,0.0
0,q who is ur lover a welll forr righhtt noww no onee iss_,False,0,0.0
0,q whos the most talented person you know a uhm ,False,0,0.0
0,q why do u try so damn hard to fit in just be  your fucking self if you know how a ahahah funny,False,3,0.13043478260869565
1,q whyy aree youu suchh aa faggottt a ahahaha i noo,False,1,0.1
0,q you a sexxyy mommma  a ahaha thanks,False,2,0.25
0,q your such a slut vvv a umm okkkayy thankss_,False,1,0.1111111111111111
1,q your ugly a oohhh well thanksss yuuur soo,False,0,0.0
0,q  i love you  youre so beautiful  i wanna be your boyfriend too a sure you do liar,False,0,0.0
1,q quoti have one for your informationquot wtf thats my life  not yours you best think twice before you try to steal my stuff  bitch a bitch who the fuck said i was stealiing your stuff dumb fuck,False,4,0.10256410256410256
1,q quotshow your face anonymousquot wtf you make no sense you fake ugly bitch a i never said i did,False,1,0.05263157894736842
0,q  stop hating on my page  kthx a why would i wanna hate on you,False,0,0.0
0,q  a  ,False,0,0.0
0,q girlscan you belly dancer guyscan you break dance a haha no,False,0,0.0
1,q are you all you can say lmfaoo well  your fake everyone knows it  no need to go on about it sayoonarra a i can say more  im not fake,False,0,0.0
0,q  a d,False,0,0.0
1,q ] im sorry  im not the one being a fake of some lady lol comeon now  be your damn self  and im not fucking mental  i know what js means i think you need to stfu and get a damn life instead of beng on here and faking some girl  btw nice comeback a i didnt say you were mental i put that because some people dont what means duh your comebacks suck too,False,4,0.05063291139240506
1,q ] you are fake though d  that makes no sense lolol why would you keep faking all these formsprings  your stuuupid p we all know the real ashlee girls formspring already  soo fuck off may you a bitch i aint fake she is,False,2,0.043478260869565216
1,q  wow ashleeee your fakes amuse me lmao  okay  you are retarded to keep this page upp ] a your retarded,False,0,0.0
1,q `` im very sexy `` my fucking ass duuude that made me laugh so fucking hardd thanks for making my day d a your welcome faggot,False,10,0.38461538461538464
1,q r youre at the perfect age to learn how to suck dick and give hand jobs a sicko,False,3,0.16666666666666666
0,q     you should call me a okay,False,0,0.0
1,q ahaha my mom is dead  but thanks ugly ass bitch that no body knows and has no life and has to talk shit on formspring to pretty girls that she is jelouse of  alright bitch a you aint pretty pshh dont make me laugh,False,4,0.08695652173913043
1,q and you called me fat why a i dont know im sorry,False,0,0.0
0,q are you fake a no are you,False,0,0.0
0,q are you famous or something i havent heard of you [x a nopee,False,0,0.0
0,q are you fat a nope,False,0,0.0
0,q are you good at hangman i suck at it  a no,False,1,0.08333333333333333
0,q are you mental she made a proof video you cant lie a are you,False,0,0.0
0,q are you ready to start school i am  a yea _,False,0,0.0
0,q are you single a yea,False,0,0.0
0,q ashlee cyrus florida  hey im ashlee im tired of everyone commenting on my damn formspring talking shit a okay,False,1,0.05
